EPAFacilityID,SubmissionID,AccidentHistoryID,AccidentDate,AccidentTime,AccidentChemicals,AccidentReleaseDuration,NAICSCode,RE_Gas,RE_Spill,RE_Fire,RE_Explosion,RE_ReactiveIncident,RS_StorageVessel,RS_Piping,RS_ProcessVessel,RS_TransferHose,RS_Valve,RS_Pump,RS_Joint,OtherReleaseSource,WindSpeed,WindSpeedUnitCode,WindDirection,Temperature,StabilityClass,Precipitation,WeatherUnknown,DeathsWorkers,DeathsPublicResponders,DeathsPublic,InjuriesWorkers,InjuriesPublicResponders,InjuriesPublic,OnsitePropertyDamage,OffsiteDeaths,Hospitalization,MedicalTreatment,Evacuated,ShelteredInPlace,OffsitePropertyDamage,ED_Kills,ED_MinorDefoliation,ED_WaterContamination,ED_SoilContamination,ED_Other,InitiatingEvent,CF_EquipmentFailure,CF_HumanError,CF_ImproperProcedure,CF_Overpressurization,CF_UpsetCondition,CF_BypassCondition,CF_Maintenance,CF_ProcessDesignFailure,CF_UnsuitableEquipment,CF_UnusualWeather,CF_ManagementError,CF_Other,OffsiteRespondersNotify,CI_ImprovedEquipment,CI_RevisedMaintenance,CI_RevisedTraining,CI_RevisedOpProcedures,CI_NewProcessControls,CI_NewMitigationSystems,CI_RevisedERPlan,CI_ChangedProcess,CI_ReducedInventory,CI_None,CI_OtherType,CBI_Flag
100000100874,1000114688,1000083343,2023-09-26,2210,"Chlorine dioxide  [Chlorine oxide (ClO2)] {1}",00012,32211,Yes,No,No,No,No,No,Yes,No,No,No,No,No,,6.0,a,NNW,49.0,F,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,Yes,No,No,No,No,No,No,,"No, not notified",No,Yes,No,No,No,No,No,No,No,No,,No
100000085052,1000114670,1000083342,2019-08-01,1430,"Ammonia (conc 20% or greater) {10}",00004,32518,No,Yes,No,No,No,No,No,No,Yes,No,No,No,,12.0,a,E,86.0,D,No,No,0,0,0,1,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,No,No,No,No,No,No,No,No,No,,"Notified and Responded",No,No,No,No,No,No,No,No,No,No,"provided employee with cooling vest to wear under safety gear",No
100000068829,1000114631,1000083280,2023-07-27,1400,"Ammonia (anhydrous) {1030}",00100,44424,Yes,No,No,No,No,No,No,No,No,Yes,No,No,,6.0,a,SSE,92.0,B,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4100.0,No,Yes,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"No, not notified",No,Yes,No,No,No,No,No,No,No,No,,No
100000058073,1000114562,1000083339,2017-09-01,0719,"Ammonia (anhydrous) {3731}",00430,42491,Yes,No,No,No,No,No,No,No,No,No,No,No,"Nurse tank",1.0,a,ESE,52.0,D,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,27.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified and Responded",No,Yes,No,No,No,No,No,No,No,No,,No
100000154496,1000114501,1000083341,2023-07-06,2240,"Ammonia (anhydrous) {77}",00010,311612,Yes,No,No,No,No,No,No,No,No,Yes,No,No,"Solenoid Valve to Purger",10.0,a,E,75.0,F,No,No,0,0,0,0,0,0,100.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,"no environmental damage",a,Yes,No,No,No,No,No,No,No,No,No,No,,"No, not notified",Yes,No,No,No,No,No,No,No,No,No,"Replaced with new",No
100000154496,1000114501,1000083340,2021-11-05,0450,"Ammonia (anhydrous) {34}",00130,311612,Yes,No,No,No,No,No,Yes,No,No,No,No,No,,4.0,a,E,28.0,D,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,"no environmental damage",a,Yes,No,No,No,No,No,No,No,No,No,No,yes,"No, not notified",Yes,No,No,No,No,No,No,No,No,No,Yes,No
100000154496,1000114501,1000083323,2021-07-27,1950,"Ammonia (anhydrous) {7}",00010,311612,Yes,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,No,Yes,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,"No environmental damage",a,Yes,No,No,No,No,No,No,No,No,No,No,,"No, not notified",Yes,No,No,No,No,No,No,No,No,No,,No
100000154496,1000114501,1000083318,2019-05-12,1040,"Ammonia (anhydrous) {66}",00020,311612,Yes,No,No,No,No,No,No,No,No,No,No,No,"Packing Nut on inlet valve to Condenser #4",3.0,a,E,60.0,D,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,"No environmental damage",a,Yes,No,No,No,No,No,No,No,No,No,No,,"No, not notified",Yes,No,No,No,No,No,No,No,No,No,,No
100000037355,1000114484,1000083317,2023-09-24,0700,"Chlorine {280}",00500,22131,Yes,No,No,No,No,No,No,No,No,Yes,No,No,,,,,,,No,Yes,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,"280lbs released from container but neutralized with onsite scrubber in enclosed room, 0lbs released to atmosphere",a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified and Responded",No,No,No,No,No,No,No,No,No,Yes,,No
100000171583,1000114393,1000083278,2017-10-11,0900,"Ammonia (anhydrous) {5}",00002,42491,No,Yes,No,No,No,No,No,No,No,Yes,No,No,,1.0,a,,69.0,,No,No,0,0,0,1,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,No,No,No,No,No,No,No,No,No,,"No, not notified",No,No,Yes,No,No,No,No,No,No,No,,No
100000075697,1000114389,1000083277,2023-06-17,1315,"Ammonia (anhydrous) {105}",00030,42491,Yes,No,No,No,No,No,No,No,No,No,No,No,"Pressure relief valve",3.0,a,W,77.0,F,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,Yes,No,No,No,No,No,No,No,,"Notified and Responded",Yes,Yes,No,No,No,No,No,No,No,No,,No
100000146567,1000114312,1000083029,2021-12-15,1554,"Flammable Mixture {40000}",00014,32411,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,"Steam muffler",38.0,a,S,77.0,D,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,850000.0,No,No,No,No,,c,Yes,No,No,No,No,No,No,No,No,No,No,,"No, not notified",No,No,No,No,No,No,No,No,No,Yes,,No
100000049645,1000114309,1000083028,2020-11-01,1355,"Formaldehyde (solution) {562}",00141,325211,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,,3.0,a,N,62.0,,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,,"Notified and Responded",No,No,Yes,Yes,Yes,No,No,No,No,No,,No
100000130707,1000114284,1000083051,2022-12-23,1150,"Ammonia (anhydrous) {91}",00003,311615,Yes,No,No,No,No,No,No,No,No,No,No,No,"Evaporator Coil",28.0,a,WSW,52.0,D,No,No,0,0,0,0,0,0,52804.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,No,No,No,No,No,No,No,No,No,No,"Location of guarding was inadequate","Reported to NRC",Yes,No,No,No,No,No,No,No,No,No,"Improved guarding in affected units and similar coolers",No
100000138987,1000114241,1000083027,2018-05-26,1408,"Ammonia (anhydrous) {75}",00002,11511,Yes,No,No,No,No,No,No,No,Yes,No,No,No,,12.0,,S,80.0,,No,No,0,0,0,2,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,Yes,No,No,No,No,No,No,No,No,,"Notified and Responded",No,No,Yes,Yes,No,No,No,No,No,No,,No
100000099751,1000114136,1000083050,2021-06-10,0800,"Ammonia (anhydrous) {300}",00035,42491,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,,4.0,a,SW,80.0,,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,Yes,No,No,No,No,No,No,No,No,No,,"Notified and Responded",No,No,Yes,No,No,No,No,No,No,No,,No
100000081537,1000114124,1000083085,2022-04-25,1210,"Ethylene  [Ethene] {1}",00010,32552,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,No,Yes,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"No, not notified",No,No,No,No,No,No,No,No,No,Yes,,No
100000081537,1000114124,1000083044,2014-05-08,1030,"Ethylene  [Ethene] {10}",00015,32551,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,,15.0,a,SSW,70.0,C,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"No, not notified",No,Yes,Yes,No,No,No,No,No,No,No,"Braided flex hose attached to the ethylene pump",No
100000153193,1000114106,1000083217,2023-09-21,0825,"Chlorine {1}",00001,42469,Yes,No,No,No,No,No,Yes,No,No,No,No,No,"Piping connection to railcar",3.0,a,E,82.0,C,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,None,b,No,Yes,No,No,No,No,No,No,No,No,No,"Employee misaligned gasket on flange when connecting piping to railcar.",None,No,No,No,No,No,No,No,No,No,No,"Additional training provided",No
100000153193,1000114106,1000083218,2023-07-27,1030,"Chlorine {1}",00001,42469,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,5.0,a,E,87.0,D,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,None,b,No,Yes,No,No,No,No,No,No,No,No,No,,None,No,No,No,No,No,No,No,No,No,No,"Additional training provided",No
100000153193,1000114106,1000083219,2022-09-14,0625,"Chlorine {1}",00001,42469,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,6.0,a,N,70.0,D,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,None,b,No,Yes,No,No,No,No,No,No,No,No,No,,None,No,No,No,No,No,No,No,No,No,No,"Additional training provided",No
100000153193,1000114106,1000083220,2021-07-12,1830,"Chlorine {1}",00005,42469,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,2.0,a,SSE,79.0,B,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,None,a,Yes,No,No,No,No,No,No,No,No,No,No,,"No, not notified",Yes,No,No,No,No,Yes,No,No,No,No,,No
100000153415,1000114053,1000083199,2023-12-15,1120,"Chlorine {5}",00003,42469,Yes,No,No,No,No,No,No,No,No,Yes,No,No,"Valve on one-ton cylinder",18.0,a,W,50.0,D,No,No,0,0,0,3,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,None,b,No,Yes,Yes,No,No,No,No,No,No,No,No,,"Notified and Responded",No,No,Yes,Yes,No,No,No,No,No,No,,No
100000051819,1000114004,1000083043,2021-06-25,1200,"Chlorine {1}",00005,32541,Yes,No,No,No,No,No,No,No,No,No,No,Yes,,4.0,a,NW,78.0,D,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,Yes,No,No,Yes,No,No,No,No,No,No,No,,"Notified and Responded",Yes,No,Yes,Yes,No,No,No,No,No,No,"Site has erected a highly hazardous chemical enclosure where all Highly Hazardous Chemicals actively feeding the process will be stored/isolated.  The building has multiple interlocks.",No
100000160274,1000113999,1000083026,2022-05-21,2120,"Ammonia (anhydrous) {2309}",00540,311513,Yes,Yes,No,No,No,No,No,No,No,No,No,No,"PRESSURE RELIEF VALVES",5.0,a,E,50.0,,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,,"Notified Only",Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,,No
100000050366,1000113979,1000083180,2021-07-06,1834,"Chlorine {1}",00001,32211,Yes,No,No,No,No,No,No,No,Yes,No,No,No,,,,,91.0,,No,No,0,0,0,1,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,"CSB notified",No,Yes,Yes,Yes,No,No,No,No,No,No,,No
100000156154,1000113932,1000083159,2022-09-16,2100,"Ammonia (anhydrous) {10952}",00618,115114,No,Yes,No,No,No,No,No,No,No,Yes,No,No,,0.0,a,E,69.0,E,No,No,0,0,0,2,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified and Responded",Yes,No,Yes,Yes,No,No,No,No,No,No,,No
100000037783,1000113924,1000083158,2022-06-13,1300,"Chlorine dioxide  [Chlorine oxide (ClO2)] {55}",00001,32213,No,Yes,No,No,No,No,Yes,No,No,No,No,No,,13.0,a,SW,95.0,,No,No,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,No,No,No,No,Yes,No,No,No,No,,"No, not notified",No,Yes,Yes,No,No,No,No,No,No,No,,No
100000085891,1000113921,1000083178,2023-07-21,1330,"1,3-Butadiene {15}",01500,32629,Yes,No,No,No,No,No,No,No,Yes,No,No,No,,3.0,a,W,88.0,C,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,No,Yes,No,No,No,No,No,No,No,,"Notified and Responded",Yes,Yes,Yes,Yes,No,No,No,No,No,No,,No
100000189538,1000113895,1000083140,2023-02-11,1640,"Ammonia (anhydrous) {24000}",02245,49312,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,,15.0,a,NW,51.0,D,No,No,0,0,0,0,0,0,1000000.0,0,0.0,0.0,0.0,3054.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,Yes,No,No,No,No,,"Notified and Responded",Yes,Yes,No,No,Yes,Yes,No,No,No,No,,No
100000020639,1000113827,1000083021,2023-03-16,1200,"Chlorine dioxide  [Chlorine oxide (ClO2)] {1}",00010,32211,No,Yes,No,No,No,No,No,No,No,No,No,Yes,,6.0,a,SE,62.0,B,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"No, not notified",Yes,No,No,No,No,No,No,No,No,No,,No
100000051301,1000113729,1000083064,2023-10-16,1350,"Ammonia (anhydrous) {2300}",12500,49312,Yes,No,No,No,No,No,No,No,No,No,No,No,"Condenser tube",,,,,,No,Yes,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"No, not notified",Yes,Yes,No,No,No,No,No,No,No,No,,No
100000207616,1000113717,1000083102,2023-10-24,1205,"Ammonia (anhydrous) {200}",00200,311423,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,,15.0,a,SW,77.0,D,No,No,0,0,0,0,0,0,1000.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,none,a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified and Responded",Yes,No,No,No,No,Yes,No,No,No,No,,No
100000207616,1000113717,1000083101,2022-01-02,0600,"Ammonia (anhydrous) {100}",00900,311423,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,,30.0,a,N,39.0,D,No,No,0,0,0,0,0,0,40000000.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,none,a,No,No,No,No,No,No,No,No,No,No,No,"fire (unknown cause) damaged the refrigeration system","Notified and Responded",No,No,No,No,No,No,No,No,No,No,reconstruction,No
100000036365,1000113664,1000083297,2023-08-08,0915,"Ammonia (anhydrous) {8}",00400,31141,Yes,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,No,Yes,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"No, not notified",Yes,No,No,Yes,No,No,No,No,No,No,,No
100000008172,1000113649,1000083079,2023-07-27,0435,"Ammonia (anhydrous) {6000}",00345,312113,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,5.0,a,NW,64.0,D,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,19.0,15000.0,No,Yes,No,No,,a,No,No,No,Yes,No,No,No,No,No,No,No,,"Notified and Responded",Yes,No,No,Yes,No,No,No,No,No,No,,No
100000085631,1000113627,1000083061,2019-01-05,2000,"Ammonia (anhydrous) {573}",00005,311612,No,Yes,No,No,No,No,Yes,No,No,No,No,No,,5.0,a,S,46.0,F,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,No,No,No,Yes,No,No,No,No,No,,"Notified Only",Yes,Yes,No,No,Yes,No,No,No,No,No,,No
100000007707,1000113581,1000083078,2017-02-07,1400,"Ammonia (anhydrous) {2}",00002,42491,No,Yes,No,No,No,No,No,No,No,No,No,No,"Nurse Tank Hose",3.0,a,N,68.0,,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,None,a,No,No,No,No,No,No,No,No,Yes,No,No,,"Notified and Responded",Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,,No
100000055156,1000113554,1000083024,2022-12-15,1500,"Chlorine {3}",00130,221112,Yes,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,No,Yes,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"No, not notified",No,No,No,No,No,No,No,No,No,Yes,,No
100000055156,1000113554,1000083023,2022-01-05,1255,"Chlorine {1}",00030,221112,Yes,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,No,Yes,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"No, not notified",Yes,No,No,No,No,No,No,No,No,No,,No
100000052541,1000113426,1000082997,2020-05-12,0520,"Ammonia (anhydrous) {1164}",00130,311615,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,,,,,,,No,Yes,0,0,0,1,0,0,1000.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,No,Yes,No,No,No,Yes,No,No,No,No,,"Notified and Responded",No,Yes,Yes,No,No,No,No,No,No,No,,No
100000124812,1000113324,1000083065,2023-05-19,1410,"Ammonia (anhydrous) {322}",00018,31141,No,Yes,No,No,No,No,No,No,No,Yes,No,No,,,,,,,No,Yes,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,No,No,No,Yes,Yes,No,No,No,No,No,No,,"Notified Only",Yes,No,No,No,No,No,No,No,No,No,,No
100000124812,1000113324,1000082977,2019-08-01,1845,"Ammonia (anhydrous) {1440}",10000,31152,Yes,No,No,No,No,No,No,No,No,No,No,No,"Relief Valve on Mix Tank 31",,,,,,No,Yes,0,0,0,0,0,0,4606.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,No,No,No,No,No,No,No,No,No,,"Notified Only",Yes,No,No,Yes,No,No,No,No,No,No,,No
100000129755,1000113316,1000082958,2019-06-11,1545,"Ammonia (anhydrous) {11}",00008,311615,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,,7.0,a,N,74.0,E,No,No,0,0,0,6,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,No,No,No,No,No,No,No,No,No,No,Yes,,"Notified and Responded",Yes,No,Yes,No,No,No,No,No,No,No,"Electrical repairs",No
100000185499,1000113265,1000082898,2023-05-17,1030,"Ammonia (anhydrous) {1958}",00200,42491,No,Yes,No,No,No,No,No,No,No,No,No,No,"Nurse Tank",5.0,a,W,75.0,,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,30.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified and Responded",Yes,No,No,No,No,No,No,No,No,No,,No
100000071325,1000113166,1000082807,2023-08-23,1400,"Ammonia (anhydrous) {6347}",00001,42491,Yes,No,No,No,No,Yes,No,No,No,No,No,No,,15.0,a,SW,103.0,C,No,No,0,0,0,0,0,0,300000.0,0,0.0,0.0,0.0,40.0,1000.0,No,Yes,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified and Responded",No,Yes,No,No,No,No,No,No,No,No,,No
100000109606,1000113159,1000082746,2019-08-04,1330,"Ethylene oxide  [Oxirane] {1}",00001,325199,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,,,,,,,No,Yes,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,No,Yes,No,No,No,Yes,No,No,No,No,,"No, not notified",No,Yes,Yes,No,No,No,No,No,No,No,,No
100000022325,1000113136,1000082808,2023-04-11,1800,"Ammonia (anhydrous) {1}",00100,44422,No,Yes,No,No,No,No,No,No,No,Yes,No,No,,7.0,a,WSW,77.0,,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified and Responded",No,Yes,Yes,No,No,No,No,No,No,No,,No
100000140992,1000113125,1000082862,2020-11-20,0831,"Ammonia (anhydrous) {29}",00001,311612,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,,,,50.0,,No,No,0,0,0,2,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,No,No,No,No,No,Yes,No,No,No,No,,"Notified and Responded",No,No,No,No,No,No,No,No,No,No,"Retraining of personnel",No
100000095452,1000113036,1000082840,2023-04-07,1100,"Ammonia (anhydrous) {1652}",00001,42451,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,,15.0,a,S,48.0,A,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified and Responded",Yes,Yes,No,No,No,No,No,No,No,No,,No
100000147851,1000113010,1000083358,2024-01-11,0920,"Ethylene  [Ethene] {31}",00001,32511,Yes,No,No,No,No,No,No,No,No,No,No,No,"Process Loading Arm",12.0,a,SE,70.0,F,No,No,0,0,0,1,0,0,500.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,No,No,No,No,No,No,No,No,No,No,"Gap in expectations versus adherence to Process Plans and procedures.","Notified and Responded",No,No,No,No,No,No,No,No,No,No,"Reinforce expectations with supervision regarding adherence to work processes, procedures, and process plans.",No
100000121496,1000113002,1000082821,2022-09-03,1215,"Ammonia (anhydrous) {596}",00800,311412,No,Yes,No,No,No,No,No,No,No,Yes,No,No,,,,,,,No,Yes,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,d,No,No,No,Yes,No,No,Yes,No,No,No,No,,"Notified Only",No,No,No,No,No,No,No,No,No,Yes,,No
100000072841,1000112988,1000082857,2020-09-10,2015,"Flammable Mixture {5312}",00050,32411,No,No,Yes,No,No,No,Yes,No,No,No,No,No,,6.0,a,ESE,73.0,,Yes,No,0,0,0,0,0,0,3900000.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,"State Reportable Air Exceedance",b,No,No,No,No,No,Yes,No,No,No,No,No,,"Response w/o notification",No,No,No,Yes,No,No,No,No,No,No,,No
100000072841,1000112988,1000082858,2020-03-11,1335,"Hydrogen {1000}",00226,32411,No,No,Yes,No,No,No,Yes,No,No,No,No,No,,0.1,a,N,56.0,,No,No,0,0,0,2,0,0,2300000.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,"State Reportable Air Exceedance",a,No,No,No,No,No,No,No,No,No,No,No,,"Notified and Responded",Yes,Yes,Yes,Yes,No,No,No,No,No,No,,No
100000125544,1000112971,1000082772,2020-07-08,2110,"Chlorine dioxide  [Chlorine oxide (ClO2)] {25}",00055,32211,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,,6.0,a,ENE,78.0,E,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,Yes,No,No,No,No,,"Notified Only",No,No,Yes,Yes,Yes,No,Yes,No,No,No,,No
100000021905,1000112965,1000082770,2012-10-27,1545,"Ammonia (anhydrous) {11945}",00045,42491,Yes,No,No,No,No,No,No,No,No,No,No,No,"Tri-pod breakaway valve at the riser.",5.8,a,N,43.0,E,No,No,0,0,0,1,0,0,6000.0,0,1.0,0.0,0.0,0.0,0.0,No,No,No,Yes,,a,No,Yes,No,No,No,No,No,No,No,No,No,,"Notified and Responded",Yes,No,No,Yes,No,No,No,No,No,No,,No
100000146834,1000112951,1000082722,2021-09-27,2310,"Flammable Mixture {11}",00001,325199,No,No,Yes,No,No,No,No,Yes,No,No,No,No,,,,,,,No,Yes,0,0,0,8,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,d,No,No,Yes,No,No,No,Yes,No,No,No,No,,"Notified and Responded",No,No,No,No,Yes,No,No,Yes,No,No,,No
100000187077,1000112948,1000082802,2021-05-14,0130,"Ammonia (anhydrous) {351}",00030,311611,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,,2.2,a,NE,53.0,F,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,Yes,Yes,No,No,No,No,No,No,No,No,No,,"Notified and Responded",Yes,No,Yes,No,No,No,No,No,No,No,,No
100000055067,1000112946,1000083237,2022-07-09,1400,"Flammable Mixture {458951} • Propane {235188} • Flammable Mixture {154407}",38400,21113,Yes,No,No,No,No,No,Yes,No,No,No,No,No,,6.0,a,NE,90.0,B,No,No,0,0,0,1,0,0,45600000.0,0,0.0,0.0,127.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified and Responded",No,No,No,No,No,Yes,No,No,No,No,,No
100000123797,1000112940,1000082804,2021-07-04,1845,"Ammonia (anhydrous) {8560}",00016,31141,No,Yes,No,No,No,No,No,No,No,No,Yes,No,,9.0,a,SSE,75.0,F,No,No,0,0,0,1,0,0,399000.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified and Responded",Yes,Yes,Yes,Yes,No,No,No,No,No,No,,No
100000124956,1000112927,1000082773,2019-07-26,0350,"Ammonia (anhydrous) {1665}",00045,311511,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,,1.0,a,NE,71.0,F,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,No,No,No,No,No,No,No,No,No,No,No,"Temporary loss of communication from computer system","No, not notified",Yes,No,No,No,No,No,No,No,Yes,No,,No
100000020782,1000112905,1000082765,2022-04-28,1730,"Ammonia (anhydrous) {1}",00001,11199,Yes,No,No,No,No,No,No,No,No,Yes,No,No,"Spitter Valve",12.0,a,SSW,74.0,D,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,No,No,No,No,No,No,No,No,No,,"No, not notified",No,No,No,No,No,No,No,No,No,No,"Reviewed Training procedures",No
